
  .   ____          _            __ _ _
 /\\ / ___'_ __ _ _(_)_ __  __ _ \ \ \ \
( ( )\___ | '_ | '_| | '_ \/ _` | \ \ \ \
 \\/  ___)| |_)| | | | | || (_| |  ) ) ) )
2026-07-11T15:07:46.745+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'prodShiftCapacityMapper' and 'com.upc.computer.mapper.ProdShiftCapacityMapper' mapperInterface
2026-07-11T15:07:46.746+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'prodShiftCapacityMapper'.
2026-07-11T15:07:46.747+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'productionPlanHistoryMapper' and 'com.upc.computer.mapper.ProductionPlanHistoryMapper' mapperInterface
2026-07-11T15:07:46.748+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'productionPlanHistoryMapper'.
2026-07-11T15:07:46.750+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'productionPlanItemMapper' and 'com.upc.computer.mapper.ProductionPlanItemMapper' mapperInterface
2026-07-11T15:07:46.752+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'productionPlanItemMapper'.
2026-07-11T15:07:46.753+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'productionPlanMapper' and 'com.upc.computer.mapper.ProductionPlanMapper' mapperInterface
2026-07-11T15:07:46.754+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'productionPlanMapper'.
2026-07-11T15:07:46.755+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'productionPlanScheduleMapper' and 'com.upc.computer.mapper.ProductionPlanScheduleMapper' mapperInterface
2026-07-11T15:07:46.757+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'productionPlanScheduleMapper'.
2026-07-11T15:07:46.759+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'purchaseOrderItemMapper' and 'com.upc.computer.mapper.PurchaseOrderItemMapper' mapperInterface
2026-07-11T15:07:46.760+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'purchaseOrderItemMapper'.
2026-07-11T15:07:46.762+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'purchaseOrderMapper' and 'com.upc.computer.mapper.PurchaseOrderMapper' mapperInterface
2026-07-11T15:07:46.763+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'purchaseOrderMapper'.
2026-07-11T15:07:46.763+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'purchaseRequirementMapper' and 'com.upc.computer.mapper.PurchaseRequirementMapper' mapperInterface
2026-07-11T15:07:46.765+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'purchaseRequirementMapper'.
2026-07-11T15:07:46.765+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'purchaseRequirementSourceMapper' and 'com.upc.computer.mapper.PurchaseRequirementSourceMapper' mapperInterface
2026-07-11T15:07:46.766+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'purchaseRequirementSourceMapper'.
2026-07-11T15:07:46.767+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'qualityInspectionItemMapper' and 'com.upc.computer.mapper.QualityInspectionItemMapper' mapperInterface
2026-07-11T15:07:46.768+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'qualityInspectionItemMapper'.
2026-07-11T15:07:46.769+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'qualityInspectionMapper' and 'com.upc.computer.mapper.QualityInspectionMapper' mapperInterface
2026-07-11T15:07:46.770+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'qualityInspectionMapper'.
2026-07-11T15:07:46.770+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'roleMapper' and 'com.upc.computer.mapper.RoleMapper' mapperInterface
2026-07-11T15:07:46.771+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'roleMapper'.
2026-07-11T15:07:46.774+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'roleMenuMapper' and 'com.upc.computer.mapper.RoleMenuMapper' mapperInterface
2026-07-11T15:07:46.775+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'roleMenuMapper'.
2026-07-11T15:07:46.776+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'supplierMapper' and 'com.upc.computer.mapper.SupplierMapper' mapperInterface
2026-07-11T15:07:46.778+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'supplierMapper'.
2026-07-11T15:07:46.783+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'sysMenuMapper' and 'com.upc.computer.mapper.SysMenuMapper' mapperInterface
2026-07-11T15:07:46.785+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'sysMenuMapper'.
2026-07-11T15:07:46.786+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'userMapper' and 'com.upc.computer.mapper.UserMapper' mapperInterface
2026-07-11T15:07:46.787+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'userMapper'.
2026-07-11T15:07:46.787+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'workOrderMapper' and 'com.upc.computer.mapper.WorkOrderMapper' mapperInterface
2026-07-11T15:07:46.788+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'workOrderMapper'.
2026-07-11T15:07:46.788+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'workProgressMapper' and 'com.upc.computer.mapper.WorkProgressMapper' mapperInterface
2026-07-11T15:07:46.791+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'workProgressMapper'.
2026-07-11T15:07:46.792+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Creating MapperFactoryBean with name 'workReportMapper' and 'com.upc.computer.mapper.WorkReportMapper' mapperInterface
2026-07-11T15:07:46.794+08:00 DEBUG 29472 --- [computer] [           main] o.m.s.mapper.ClassPathMapperScanner      : Enabling autowire by type for MapperFactoryBean with name 'workReportMapper'.
2026-07-11T15:07:49.264+08:00  INFO 29472 --- [computer] [           main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port 8088 (http)
2026-07-11T15:07:49.293+08:00  INFO 29472 --- [computer] [           main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2026-07-11T15:07:49.295+08:00  INFO 29472 --- [computer] [           main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.55]
2026-07-11T15:07:49.394+08:00  INFO 29472 --- [computer] [           main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2026-07-11T15:07:49.399+08:00  INFO 29472 --- [computer] [           main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 5265 ms
Logging initialized using 'class org.apache.ibatis.logging.stdout.StdOutImpl' adapter.
2026-07-11T15:07:53.469+08:00 DEBUG 29472 --- [computer] [           main] o.mybatis.spring.SqlSessionFactoryBean   : Property 'mapperLocations' was not specified.
2026-07-11T15:07:58.479+08:00  WARN 29472 --- [computer] [           main] ConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'
2026-07-11T15:07:58.577+08:00  INFO 29472 --- [computer] [           main] .s.b.a.l.ConditionEvaluationReportLogger : 

Error starting ApplicationContext. To display the condition evaluation report re-run your application with 'debug' enabled.
2026-07-11T15:07:58.602+08:00 ERROR 29472 --- [computer] [           main] o.s.b.d.LoggingFailureAnalysisReporter   : 

***************************
APPLICATION FAILED TO START
***************************

Description:

Web server failed to start. Port 8088 was already in use.

Action:

Identify and stop the process that's listening on port 8088 or configure this application to listen on another port.

